stressor,gene,n_environments,mean_beta,std_beta,cv,icp_score,environments
HLU,ENSMUSG00000085527,3,-0.06630843579269487,0.5212460482587482,7.860931028857754,0.11285495810127168,analog_spleen|analog_skin_analog|analog_brain
IR,ZFP148,3,0.015689211417357036,0.12334245695204836,7.861609217273018,0.11284632119082881,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GM5475,4,-0.05110012812695688,0.40176582056432225,7.862324957460402,0.11283720748224077,flight_thymus|flight_skin|flight_eye|flight_kidney
HLU,ENSMUSG00000083921,2,0.09381253648126875,0.73763040342285,7.862812617877758,0.11283099881665497,analog_skin_analog|analog_brain
combined_flight,FLYWCH1,6,0.06377334481400808,0.5014936406102048,7.863687159723235,0.11281986626784611,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,ARL6IP6,3,-0.022215852852648394,0.17471269740615067,7.864325115071948,0.1128117467509971,analog_spleen|analog_skin_analog|analog_brain
HLU,ZC3H12B,3,0.051281756388599366,0.4033701627291139,7.865763251295842,0.11279344729330974,analog_spleen|analog_skin_analog|analog_brain
HLU,SLC25A39,3,-0.03128386389216281,0.24607840701182845,7.865984841069802,0.1127906282185044,analog_spleen|analog_skin_analog|analog_brain
IR,2900093K20RIK,3,-0.0217514071034554,0.17111521691483278,7.8668569915549345,0.11277953405050184,analog_spleen|analog_skin_analog|analog_brain
HLU,PMP2,2,0.049495227136350545,0.3893836196346109,7.867094148185928,0.11277651768303203,analog_skin_analog|analog_brain
HLU,GFM2,3,-0.007816621659403672,0.061512531756366444,7.869451352159709,0.11274654545080742,analog_spleen|analog_skin_analog|analog_brain
IR,TXNL4A,3,0.022460556944835407,0.17677720214504125,7.870561478446687,0.11273243553181582,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000105512,3,0.07175045223963487,0.5647691248881143,7.871296965914306,0.11272308928922622,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000084823,3,0.07704987803554947,0.6064825828933212,7.8712983133107945,0.11272307216854226,analog_spleen|analog_skin_analog|analog_brain
combined_flight,IL7,6,-0.04409022824496111,0.347081709108213,7.872077670085591,0.11271317014860542,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,OTOP1,6,0.1068212153995826,0.8410025387165629,7.87299159345511,0.11270156062557518,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,GM33933,2,-0.045420458295040544,0.35761117437784606,7.8733500261388505,0.11269700812593098,analog_spleen|analog_skin_analog
combined_flight,MRPL32,6,-0.06724781608342796,0.5294691294348008,7.873402474580534,0.11269634200236954,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,RGN,3,-0.07321323518867377,0.5764542803050582,7.87363474576523,0.11269339212741775,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GALR3,3,0.06974413182672749,0.5491587579240232,7.873906171983738,0.11268994517399239,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000104281,2,-0.0432970883635769,0.3409333578370378,7.874278914550858,0.11268521190610019,analog_spleen|analog_skin_analog
combined_flight,RFX1,6,0.10236510010796224,0.8061038807173968,7.874792014001106,0.11267869696803866,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,SIK3,3,0.010993935025316733,0.08658571320207684,7.875770152080936,0.1126662794175161,analog_spleen|analog_skin_analog|analog_brain
IR,TNNC2,3,-0.06702551827352517,0.5279349367212874,7.8766258351066565,0.11265541868905242,analog_spleen|analog_skin_analog|analog_brain
HLU,NDRG1,3,-0.008238427707971967,0.06489358142125391,7.876936697705381,0.1126514735943191,analog_spleen|analog_skin_analog|analog_brain
IR,THOC2,3,0.008365226688837832,0.06589628995788831,7.877405422666167,0.11264552562247045,analog_spleen|analog_skin_analog|analog_brain
HLU,IRAK4,3,-0.010713779356878598,0.08439817196713124,7.877534274159808,0.11264389064773761,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000115591,3,-0.052388191521082504,0.41270434352917573,7.877812225781444,0.11264036392839767,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GADD45GIP1,6,0.09101197935938667,0.7169846385000916,7.877914925802889,0.11263906090084135,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,CBR1,3,-0.03037033900786072,0.23928706629815635,7.878972255042979,0.11262564757222114,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,CC2D1A,3,-0.017789098447475598,0.14017166983232318,7.879638328303042,0.11261719937540594,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000117901,3,-0.08666246558882473,0.6829054141257992,7.88005974219364,0.11261185499107577,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,D130079A08RIK,2,-0.062131273406602155,0.48962907482172424,7.880557408455404,0.11260554422494636,analog_skin_analog|analog_brain
IR,GDAP1,3,0.036925051443531705,0.29099893712538893,7.880799562042715,0.11260247379910299,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000112381,3,0.03162969732237553,0.2492937860636745,7.881636540533133,0.11259186248348478,analog_spleen|analog_skin_analog|analog_brain
combined_flight,SPDYA,6,-0.04922362804141622,0.38797170606845965,7.881818419808594,0.1125895568603113,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,BC046251,2,0.06613701272563541,0.521308889644615,7.88225624772275,0.11258400704847733,analog_skin_analog|analog_brain
HLUxIR,ZFX,3,-0.012779884213698323,0.10076452256103736,7.88461874861218,0.11255406993757665,analog_spleen|analog_skin_analog|analog_brain
IR,PARS2,3,0.017048732792691406,0.13442459033198895,7.884725749522537,0.11255271442157229,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,STX18,3,-0.03913141173743092,0.30854202655859,7.8847658434640655,0.11255220650926144,analog_spleen|analog_skin_analog|analog_brain
IR,LBHD2,3,0.06915626259336805,0.5453434957140506,7.8856703265609625,0.11254074968444523,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CYP4A31,2,0.07501529483982594,0.5915636450555691,7.885906979806983,0.11253775245143538,flight_liver|flight_kidney
HLU,ARHGEF19,3,-0.03504978927029617,0.27642274928186933,7.886573561500902,0.11252931099701655,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SYPL1,3,-0.021960549100512233,0.17322833477482502,7.888160086244126,0.1125092246648058,analog_spleen|analog_skin_analog|analog_brain
combined_flight,4930511E03RIK,2,-0.06849712069651503,0.5403228613992302,7.888256440806337,0.11250800499060315,flight_skin|flight_eye
IR,GM10076,3,-0.04124730598731983,0.3253782252933053,7.888471976930093,0.11250527678947363,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SCN1B,3,-0.0912887840962413,0.7202239044396367,7.889511331324432,0.1124921227645268,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SGPP1,3,0.009234950291279362,0.07285975596731664,7.889565810284099,0.11249143336597238,analog_spleen|analog_skin_analog|analog_brain
IR,2200002D01RIK,3,-0.07319572171947848,0.5774919891664471,7.889695841650154,0.11248978793118918,analog_spleen|analog_skin_analog|analog_brain
combined_flight,ANXA2R1,4,0.07929550542543817,0.6256207500471802,7.889737744918162,0.11248925769173025,flight_thymus|flight_gastrocnemius|flight_liver|flight_kidney
combined_flight,CCDC40,6,0.08175201991625414,0.6450256423624322,7.890026878028976,0.11248559916859462,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,KIFC2,3,0.062447983474975856,0.49273104875979407,7.890263439282674,0.11248260603632762,analog_spleen|analog_skin_analog|analog_brain
HLU,KCTD21,3,-0.02882648898486208,0.22745159843623391,7.890367455617304,0.11248129000204128,analog_spleen|analog_skin_analog|analog_brain
combined_flight,RNF113A1,6,-0.05172306142270172,0.4082053766581433,7.892134717819382,0.11245893497272948,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,ANK,6,0.07663767127781208,0.6048368143399876,7.892160557114131,0.11245860818380687,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,TRDMT1,6,0.02067979076706605,0.16321689264119765,7.892579116832862,0.11245331493391932,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,MPC2,6,0.05255077471899235,0.41479952693018785,7.893309304286356,0.11244408192550154,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,CASP7,3,-0.020705945689904897,0.16344752469379703,7.893747972097564,0.11243853582733725,analog_spleen|analog_skin_analog|analog_brain
combined_flight,OTUD5,6,-0.038371094622659946,0.3028917949004811,7.8937489270337435,0.11243852375463013,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,NR6A1,6,0.12144159784328085,0.9586542489177453,7.893952797466698,0.11243594639774053,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,LRRC70,4,0.07194732082739796,0.5681710797780892,7.897042799468407,0.11239689664747363,flight_thymus|flight_gastrocnemius|flight_liver|flight_kidney
HLUxIR,ANKRD42,3,0.034401327548741256,0.27173966428366125,7.899103777304676,0.11237086621579728,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,CCNG1,3,-0.061926750897667526,0.48917901746789205,7.899316571233199,0.11236817928608955,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,STXBP1,3,-0.04129739256737449,0.32624751289962944,7.899954082268511,0.11236013026093161,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,CACTIN,3,-0.04499656599193123,0.35547838635791157,7.9001223898182245,0.11235800545215018,analog_spleen|analog_skin_analog|analog_brain
combined_flight,ACTR3,6,0.042453544723297314,0.3353911987683863,7.900192859140456,0.11235711583182208,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ATP6V1E1,3,0.009646046737958129,0.07621137147779004,7.900787301507015,0.11234961202035322,analog_spleen|analog_skin_analog|analog_brain
HLU,MSH2,3,0.016463284859517466,0.13008222433903,7.901352466878849,0.112342478709939,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000085314,3,-0.12676785071246585,1.0016959040593514,7.901813358258942,0.1123366621781862,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,OLFR1342,2,0.06601814132502987,0.5216761403934986,7.902011811012628,0.11233415785439711,analog_spleen|analog_brain
HLUxIR,TPMT,3,0.03868813774500176,0.30572441057942473,7.902277558362051,0.1123308044985279,analog_spleen|analog_skin_analog|analog_brain
IR,ZBTB21,3,0.020448727237394788,0.1616271317493494,7.9040187669852395,0.11230883785957971,analog_spleen|analog_skin_analog|analog_brain
IR,PP2D1,3,-0.056104367828202086,0.44349880716294443,7.904888985044781,0.11229786263247515,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,NIN,3,-0.03701533746826476,0.29261646877334807,7.905276052634879,0.11229298160882072,analog_spleen|analog_skin_analog|analog_brain
IR,D030047H15RIK,3,-0.03227642116225223,0.2551690409458103,7.905741214533821,0.11228711635681028,analog_spleen|analog_skin_analog|analog_brain
IR,SLC49A4,3,-0.010505756392768498,0.08305665601193424,7.905822770008492,0.11228608808246546,analog_spleen|analog_skin_analog|analog_brain
IR,IBA57,3,-0.015518789644720065,0.12269820547635961,7.906428296209088,0.11227845402692319,analog_spleen|analog_skin_analog|analog_brain
combined_flight,PRDM1,6,0.08801065275276627,0.6959127142791498,7.9071417448399135,0.11226946069195767,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,MAGI2,3,-0.0574886908746555,0.4546874776809148,7.909163747755557,0.11224398027838756,analog_spleen|analog_skin_analog|analog_brain
HLU,GOLGB1,3,-0.02927681502665837,0.2315880966595474,7.910289713494527,0.11222979635392909,analog_spleen|analog_skin_analog|analog_brain
HLU,GM10505,3,0.026523649973481295,0.20986935620601116,7.912536491142995,0.11220150413900346,analog_spleen|analog_skin_analog|analog_brain
HLU,HCST,3,-0.10837869467381489,0.8577402813541248,7.914288652593199,0.11217945020314057,analog_spleen|analog_skin_analog|analog_brain
combined_flight,RHOC,6,-0.06953704020599967,0.5503415734450648,7.914365694892139,0.11217848069358341,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,SMIM20,3,-0.03271652127409349,0.2589343336380416,7.914482213871436,0.11217701443656972,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ACADVL,3,-0.010370842856623133,0.08207994728566911,7.914490703015492,0.11217690761197736,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SMAD7,3,-0.01987027805218067,0.15726659465274323,7.914664622462056,0.11217471911173475,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000105663,3,-0.07174035697837007,0.5678644780792296,7.915551219446694,0.1121635640226921,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,AGBL3,3,0.011843503383600565,0.09375587234409964,7.916227267490297,0.11215505953354597,analog_spleen|analog_skin_analog|analog_brain
combined_flight,E130304I02RIK,3,-0.06678361678063179,0.5287109789527592,7.91677654674906,0.11214815070863103,flight_skin|flight_eye|flight_kidney
combined_flight,STAM2,6,0.07396724150282726,0.5857423000912759,7.918941956892432,0.11212092250776609,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,GPR135,6,0.07490259574974854,0.5931546140866724,7.9190126888179435,0.11212003333661949,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,ENSMUSG00000114817,2,0.05278692615048855,0.41803958592823187,7.91937717337583,0.11211545162424355,analog_spleen|analog_brain
IR,MMP14,3,-0.020941186305268433,0.1658419612613446,7.91941540103706,0.11211497110939916,analog_spleen|analog_skin_analog|analog_brain
IR,SNORA44,3,0.04561045913061793,0.36128945863142115,7.921197409470782,0.11209257615333068,analog_spleen|analog_skin_analog|analog_brain
combined_flight,MFSD11,6,-0.08435098836232686,0.6681981431014314,7.921639664843865,0.11208701960252287,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ENSMUSG00000111358,3,-0.02358899186775326,0.18686781420170823,7.921822489384918,0.11208472273347608,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000115151,2,0.07859578649132487,0.622700779028976,7.922826386817583,0.11207211220397399,analog_spleen|analog_skin_analog
IR,ENSMUSG00000097605,2,-0.04249877310127084,0.336740860067433,7.923542906555589,0.11206311332524219,analog_spleen|analog_skin_analog
combined_flight,GM17121,2,0.04796271001030056,0.38004742531918545,7.923810337525871,0.1120597549899576,flight_liver|flight_kidney
HLUxIR,KCNJ15,3,-0.026793041738981477,0.2123031169936994,7.923815113571157,0.11205969501533265,analog_spleen|analog_skin_analog|analog_brain
combined_flight,SH3BGRL,6,0.06810168914823977,0.5397721658027247,7.92597312383555,0.11203260262230022,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,PRR29,3,-0.16650818699808143,1.319782791860867,7.9262335848377266,0.11202933359245935,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GM24336,5,-0.08527681322526237,0.6759646405884784,7.926710756371465,0.11202334513709288,flight_thymus|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,CDC73,6,0.10011001620685382,0.7935518737606236,7.926797895968145,0.11202225161293923,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,RPS26,6,-0.1275894442518049,1.011641480344867,7.928880624477487,0.11199612158086385,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,DUSP15,6,-0.04088225627876391,0.32417154116491026,7.929394381393408,0.11198967783120278,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,ADAMTS2,6,-0.10946232874318218,0.8679974822222352,7.92964560738575,0.11198652712184853,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,RPS17,3,0.061990469587232123,0.4915705759550092,7.929776484972444,0.11198488581241191,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,KCNK6,3,-0.03890868355637023,0.30856883404750435,7.930590241375423,0.11197468173682408,analog_spleen|analog_skin_analog|analog_brain
HLU,TPGS1,3,-0.022284943538084235,0.17673944899912405,7.930890233856412,0.1119709204586421,analog_spleen|analog_skin_analog|analog_brain
IR,MIF,3,0.007377079012038902,0.05851078164531561,7.931428363231783,0.1119641740750811,analog_spleen|analog_skin_analog|analog_brain
IR,MAPKAPK5,3,-0.006327895949998899,0.05020517717689696,7.933943547690942,0.11193265265913384,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,TOMM6,3,-0.0315325567082874,0.25019407627970053,7.934468196150941,0.11192607976721099,analog_spleen|analog_skin_analog|analog_brain
HLU,ETFB,3,-0.054216128839673285,0.4302647107140851,7.936101525255569,0.11190562206279324,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ADAM11,3,0.10617787547185113,0.8426950213936103,7.936634724626628,0.11189894527570945,analog_spleen|analog_skin_analog|analog_brain
IR,PLSCR3,3,-0.006378935213018633,0.05062747872677486,7.936664835031636,0.11189856825333878,analog_spleen|analog_skin_analog|analog_brain
combined_flight,USP35,6,0.0753090795477689,0.597711698941313,7.936781256573458,0.11189711052449103,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,KRT28,4,0.048282090746591594,0.3832058920967232,7.936812143682136,0.1118967237894721,flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,SDR42E1,3,-0.027465073328812557,0.2180031604194311,7.937468430250427,0.11188850710961115,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CSNK2A1,6,-0.07872005638121624,0.6248889244118522,7.93811571281908,0.11188040434135309,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,GM19283,5,-0.03318448379023078,0.2634353765333579,7.938510367077056,0.11187546458336835,flight_thymus|flight_skin|flight_eye|flight_liver|flight_kidney
IR,TAF4B,3,-0.012826688170882833,0.1018268919988049,7.938673077847445,0.11187342811298048,analog_spleen|analog_skin_analog|analog_brain
